"deposition_id","record_id","state","submitted","title","version_doi","concept_doi","doi_url","record_url"
"18514835","18514835","done","True","Admissibility as the Boundary Between Physics and Metaphysics","10.5281/zenodo.18514835","10.5281/zenodo.18514834","https://doi.org/10.5281/zenodo.18514835","https://zenodo.org/records/18514835"
"18514804","18514804","done","True","Empirical Admissibility and the Conditions of Confirmational Reference","10.5281/zenodo.18514804","10.5281/zenodo.18514803","https://doi.org/10.5281/zenodo.18514804","https://zenodo.org/records/18514804"
"18514792","18514792","done","True","Repairing Confirmation A Structural Classification","10.5281/zenodo.18514792","10.5281/zenodo.18514791","https://doi.org/10.5281/zenodo.18514792","https://zenodo.org/records/18514792"
"18514775","18514775","done","True","Standing Conservation and the Impossibility of Ontic Unintelligibility","10.5281/zenodo.18514775","10.5281/zenodo.18514774","https://doi.org/10.5281/zenodo.18514775","https://zenodo.org/records/18514775"
"18514743","18514743","done","True","Time as Standing Indexed Order A Derived Structure Account Under Admissibility","10.5281/zenodo.18514743","10.5281/zenodo.18514742","https://doi.org/10.5281/zenodo.18514743","https://zenodo.org/records/18514743"
"18514713","18514713","done","True","Ontic Richness Without Degrees of Freedom","10.5281/zenodo.18514713","10.5281/zenodo.18514712","https://doi.org/10.5281/zenodo.18514713","https://zenodo.org/records/18514713"
"18514690","18514690","done","True","Degrees_of_Expressive_Freedom","10.5281/zenodo.18514690","10.5281/zenodo.18514689","https://doi.org/10.5281/zenodo.18514690","https://zenodo.org/records/18514690"
"18514668","18514668","done","True","Envelope Relative Comparability of Expressive Richness","10.5281/zenodo.18514668","10.5281/zenodo.18514667","https://doi.org/10.5281/zenodo.18514668","https://zenodo.org/records/18514668"
"18514635","18514635","done","True","Wigners Friend as Illicit Scope Transport","10.5281/zenodo.18514635","10.5281/zenodo.18514634","https://doi.org/10.5281/zenodo.18514635","https://zenodo.org/records/18514635"
"18514628","18514628","done","True","ARC-1 Free Will as Admissible Commitment","10.5281/zenodo.18514628","10.5281/zenodo.18514627","https://doi.org/10.5281/zenodo.18514628","https://zenodo.org/records/18514628"
"18514602","18514602","done","True","Probability as Standing Preserving Bookkeeping large Objection Elimination_and_Structural_Derivation","10.5281/zenodo.18514602","10.5281/zenodo.18514601","https://doi.org/10.5281/zenodo.18514602","https://zenodo.org/records/18514602"
"18514590","18514590","done","True","Statistics and Inference as Standing Preserving Bookkeeping","10.5281/zenodo.18514590","10.5281/zenodo.18514589","https://doi.org/10.5281/zenodo.18514590","https://zenodo.org/records/18514590"
"18514585","18514585","done","True","Statistical Mechanics as Standing Preserving Bookkeeping","10.5281/zenodo.18514585","10.5281/zenodo.18514584","https://doi.org/10.5281/zenodo.18514585","https://zenodo.org/records/18514585"
"18514566","18514566","done","True","Econometrics and Regression as Standing Preserving Bookkeeping","10.5281/zenodo.18514566","10.5281/zenodo.18514565","https://doi.org/10.5281/zenodo.18514566","https://zenodo.org/records/18514566"
"18514552","18514552","done","True","Identity and Phase Admissibility","10.5281/zenodo.18514552","10.5281/zenodo.18514551","https://doi.org/10.5281/zenodo.18514552","https://zenodo.org/records/18514552"
"18514545","18514545","done","True","General Relativity and Quantum Mechanics as Bookkeeping Projection Regimes","10.5281/zenodo.18514545","10.5281/zenodo.18514544","https://doi.org/10.5281/zenodo.18514545","https://zenodo.org/records/18514545"
"18514423","18514423","done","True","The Impossibility of Internal Confirmational Sufficiency","10.5281/zenodo.18514423","10.5281/zenodo.18514422","https://doi.org/10.5281/zenodo.18514423","https://zenodo.org/records/18514423"
"18514407","18514407","done","True","No Structure Free Aggregation of Reference Dependent Confirmation","10.5281/zenodo.18514407","10.5281/zenodo.18514406","https://doi.org/10.5281/zenodo.18514407","https://zenodo.org/records/18514407"
"18514393","18514393","done","True","Admissibility Violations as Predictors of Scientific Pathology","10.5281/zenodo.18514393","10.5281/zenodo.18514392","https://doi.org/10.5281/zenodo.18514393","https://zenodo.org/records/18514393"
"18514380","18514380","done","True","Admissibility vs Typicality Why Measure Arguments Are Secondary","10.5281/zenodo.18514380","10.5281/zenodo.18514379","https://doi.org/10.5281/zenodo.18514380","https://zenodo.org/records/18514380"
"18514365","18514365","done","True","Why Perfect Isotropy Is Epistemically Illicit","10.5281/zenodo.18514365","10.5281/zenodo.18514364","https://doi.org/10.5281/zenodo.18514365","https://zenodo.org/records/18514365"
"18514352","18514352","done","True","Why No Gravitational Charge Exists","10.5281/zenodo.18514352","10.5281/zenodo.18514351","https://doi.org/10.5281/zenodo.18514352","https://zenodo.org/records/18514352"
"18514328","18514328","done","True","Why Gravity Is Not Actuatable Elimination by Standing Closure","10.5281/zenodo.18514328","10.5281/zenodo.18514327","https://doi.org/10.5281/zenodo.18514328","https://zenodo.org/records/18514328"
"18514319","18514319","done","True","Explicit Domain Closures","10.5281/zenodo.18514319","10.5281/zenodo.18514318","https://doi.org/10.5281/zenodo.18514319","https://zenodo.org/records/18514319"
"18514298","18514298","done","True","No Deferred Admissibility","10.5281/zenodo.18514298","10.5281/zenodo.18514297","https://doi.org/10.5281/zenodo.18514298","https://zenodo.org/records/18514298"
"18514283","18514283","done","True","Prohibition of Silent Redescription","10.5281/zenodo.18514283","10.5281/zenodo.18514282","https://doi.org/10.5281/zenodo.18514283","https://zenodo.org/records/18514283"
"18514271","18514271","done","True","Non Factorizability of Admissibility","10.5281/zenodo.18514271","10.5281/zenodo.18514270","https://doi.org/10.5281/zenodo.18514271","https://zenodo.org/records/18514271"
"18514256","18514256","done","True","Non Locality of Standing Failure","10.5281/zenodo.18514256","10.5281/zenodo.18514255","https://doi.org/10.5281/zenodo.18514256","https://zenodo.org/records/18514256"
"18514235","18514235","done","True","No Post Selection Repair","10.5281/zenodo.18514235","10.5281/zenodo.18514234","https://doi.org/10.5281/zenodo.18514235","https://zenodo.org/records/18514235"
"18514211","18514211","done","True","Richness Collapse Under Admissible Restriction","10.5281/zenodo.18514211","10.5281/zenodo.18514210","https://doi.org/10.5281/zenodo.18514211","https://zenodo.org/records/18514211"
"18514188","18514188","done","True","The Standard Model Is Not Fundamental","10.5281/zenodo.18514188","10.5281/zenodo.18514187","https://doi.org/10.5281/zenodo.18514188","https://zenodo.org/records/18514188"
"18514170","18514170","done","True","Exiting the Standard Model Admissible Interior","10.5281/zenodo.18514170","10.5281/zenodo.18514169","https://doi.org/10.5281/zenodo.18514170","https://zenodo.org/records/18514170"
"18514130","18514130","done","True","Why the Standard Model Cannot Explain Its Own Parameters","10.5281/zenodo.18514130","10.5281/zenodo.18514129","https://doi.org/10.5281/zenodo.18514130","https://zenodo.org/records/18514130"
"18514098","18514098","done","True","AA__1 Standing and Identity of Artificial Agents","10.5281/zenodo.18514098","10.5281/zenodo.18514097","https://doi.org/10.5281/zenodo.18514098","https://zenodo.org/records/18514098"
"18514084","18514084","done","True","AA_2 Scope Bound Learning and Illicit Generalization","10.5281/zenodo.18514084","10.5281/zenodo.18514083","https://doi.org/10.5281/zenodo.18514084","https://zenodo.org/records/18514084"
"18514069","18514069","done","True","AA_3 Self Modification Redescription and Standing Collapse","10.5281/zenodo.18514069","10.5281/zenodo.18514068","https://doi.org/10.5281/zenodo.18514069","https://zenodo.org/records/18514069"
"18514052","18514052","done","True","AA_4 Persistence Update and the Impossibility of Standing Preserving Continuity","10.5281/zenodo.18514052","10.5281/zenodo.18514051","https://doi.org/10.5281/zenodo.18514052","https://zenodo.org/records/18514052"
"18514033","18514033","done","True","AA_5 Instantiation Replacement and the Non Equivalence of Successive Artificial Agents","10.5281/zenodo.18514033","10.5281/zenodo.18514032","https://doi.org/10.5281/zenodo.18514033","https://zenodo.org/records/18514033"
"18514014","18514014","done","True","AA_6 Delegation Authorization and the Impossibility of Standing Preserving Proxy Agents","10.5281/zenodo.18514014","10.5281/zenodo.18514013","https://doi.org/10.5281/zenodo.18514014","https://zenodo.org/records/18514014"
"18513986","18513986","done","True","AA_7 Collective Systems Orchestration and the Impossibility of Standing Compositional Artificial Agents","10.5281/zenodo.18513986","10.5281/zenodo.18513985","https://doi.org/10.5281/zenodo.18513986","https://zenodo.org/records/18513986"
"18513968","18513968","done","True","AA_8 Markets Training Collectives and the Impossibility of Standing via Model Ecosystems","10.5281/zenodo.18513968","10.5281/zenodo.18513967","https://doi.org/10.5281/zenodo.18513968","https://zenodo.org/records/18513968"
"18513950","18513950","done","True","AA_9 Simulation Worlds Benchmarks and the Impossibility of Standing via Evaluation Environments","10.5281/zenodo.18513950","10.5281/zenodo.18513949","https://doi.org/10.5281/zenodo.18513950","https://zenodo.org/records/18513950"
"18513929","18513929","done","True","AA_T The Impossibility of Standing Bearing Artificial Agents","10.5281/zenodo.18513929","10.5281/zenodo.18513928","https://doi.org/10.5281/zenodo.18513929","https://zenodo.org/records/18513929"
"18513921","18513921","done","True","AA-CT 1 Governance Status of Artificial Agents Under Standing and Admissibility","10.5281/zenodo.18513921","10.5281/zenodo.18513920","https://doi.org/10.5281/zenodo.18513921","https://zenodo.org/records/18513921"
"18513896","18513896","done","True","AA_CT_3 Refusal Termination and Non Continuity in Artificial Agent Governance","10.5281/zenodo.18513896","10.5281/zenodo.18513895","https://doi.org/10.5281/zenodo.18513896","https://zenodo.org/records/18513896"
"18513878","18513878","done","True","Strong CP as Illicit Phase Realism","10.5281/zenodo.18513878","10.5281/zenodo.18513877","https://doi.org/10.5281/zenodo.18513878","https://zenodo.org/records/18513878"
"18493003","18493003","done","True","Standing Preserving Coupling Theorem SPCT","10.5281/zenodo.18493003","10.5281/zenodo.18493002","https://doi.org/10.5281/zenodo.18493003","https://zenodo.org/records/18493003"
"18492975","18492975","done","True","Standing as a Conserved Quantity","10.5281/zenodo.18492975","10.5281/zenodo.18492974","https://doi.org/10.5281/zenodo.18492975","https://zenodo.org/records/18492975"
"18492954","18492954","done","True","Phase and Holonomy Discretization Tightening","10.5281/zenodo.18492954","10.5281/zenodo.18492953","https://doi.org/10.5281/zenodo.18492954","https://zenodo.org/records/18492954"
"18492919","18492919","done","True","First Order Asymmetry as an Admissibility Theorem","10.5281/zenodo.18492919","10.5281/zenodo.18492918","https://doi.org/10.5281/zenodo.18492919","https://zenodo.org/records/18492919"
"18492826","18492826","done","True","Meta Stability of Necessary Conditions for Epistemic Standing","10.5281/zenodo.18492826","10.5281/zenodo.18492825","https://doi.org/10.5281/zenodo.18492826","https://zenodo.org/records/18492826"
"18492790","18492790","done","True","Scale Parameters and Cross Envelope Matching","10.5281/zenodo.18492790","10.5281/zenodo.18492789","https://doi.org/10.5281/zenodo.18492790","https://zenodo.org/records/18492790"
"18492768","18492768","done","True","Mixing Angles as Redescription Coordinates","10.5281/zenodo.18492768","10.5281/zenodo.18492767","https://doi.org/10.5281/zenodo.18492768","https://zenodo.org/records/18492768"
"18492737","18492737","done","True","CP like Phases as Admissible Holonomy Classes","10.5281/zenodo.18492737","10.5281/zenodo.18492736","https://doi.org/10.5281/zenodo.18492737","https://zenodo.org/records/18492737"
"18492607","18492607","done","True","Charge as a Standing Preserving Admissibility Invariant","10.5281/zenodo.18492607","10.5281/zenodo.18492606","https://doi.org/10.5281/zenodo.18492607","https://zenodo.org/records/18492607"
"18492585","18492585","done","True","Admissibility Constraints on Homogeneity","10.5281/zenodo.18492585","10.5281/zenodo.18492584","https://doi.org/10.5281/zenodo.18492585","https://zenodo.org/records/18492585"
"18492537","18492537","done","True","Boundary Condition Robustness as a Necessary Condition for Standing","10.5281/zenodo.18492537","10.5281/zenodo.18492536","https://doi.org/10.5281/zenodo.18492537","https://zenodo.org/records/18492537"
"18492465","18492465","done","True","Admissible Compatibility and the Non Integrability of Scalar Descriptors","10.5281/zenodo.18492465","10.5281/zenodo.18492464","https://doi.org/10.5281/zenodo.18492465","https://zenodo.org/records/18492465"
"18492304","18492304","done","True","Layered Effective Description Necessity","10.5281/zenodo.18492304","10.5281/zenodo.18492303","https://doi.org/10.5281/zenodo.18492304","https://zenodo.org/records/18492304"
"18492253","18492253","done","True","Minimal Richness Necessity","10.5281/zenodo.18492253","10.5281/zenodo.18492252","https://doi.org/10.5281/zenodo.18492253","https://zenodo.org/records/18492253"
"18492242","18492242","done","True","Parameter Admissibility and Redundancy Elimination","10.5281/zenodo.18492242","10.5281/zenodo.18492241","https://doi.org/10.5281/zenodo.18492242","https://zenodo.org/records/18492242"
"18492222","18492222","done","True","Why Local Descriptions Require Redundant Degrees of Freedom","10.5281/zenodo.18492222","10.5281/zenodo.18492221","https://doi.org/10.5281/zenodo.18492222","https://zenodo.org/records/18492222"
"18492170","18492170","done","True","Representational Differentiation from Coordinate Pressure","10.5281/zenodo.18492170","10.5281/zenodo.18492169","https://doi.org/10.5281/zenodo.18492170","https://zenodo.org/records/18492170"
"18492138","18492138","done","True","Coordinate Pressure from Admissibility","10.5281/zenodo.18492138","10.5281/zenodo.18492137","https://doi.org/10.5281/zenodo.18492138","https://zenodo.org/records/18492138"
"18492082","18492082","done","True","Reference as Standing Preserving Redescription","10.5281/zenodo.18492082","10.5281/zenodo.18492081","https://doi.org/10.5281/zenodo.18492082","https://zenodo.org/records/18492082"
"18492047","18492047","done","True","Metric Fixation as a Representational Choice","10.5281/zenodo.18492047","10.5281/zenodo.18492046","https://doi.org/10.5281/zenodo.18492047","https://zenodo.org/records/18492047"
"18492004","18492004","done","True","Why Symmetry Breaking Cannot Be Purely Dynamical","10.5281/zenodo.18492004","10.5281/zenodo.18492003","https://doi.org/10.5281/zenodo.18492004","https://zenodo.org/records/18492004"
"18491933","18491933","done","True","Gauge Structure as Standing Preserving Redescription Bookkeeping","10.5281/zenodo.18491933","10.5281/zenodo.18491932","https://doi.org/10.5281/zenodo.18491933","https://zenodo.org/records/18491933"
"18491891","18491891","done","True","SMD Paper 1 Why Forces Are Not Invariants","10.5281/zenodo.18491891","10.5281/zenodo.18491890","https://doi.org/10.5281/zenodo.18491891","https://zenodo.org/records/18491891"
"18490079","18490079","done","True","The Maley Corpus — Family 0: Interpretive Boundary Conditions (v1.0)","10.5281/zenodo.18490079","10.5281/zenodo.18490078","https://doi.org/10.5281/zenodo.18490079","https://zenodo.org/records/18490079"
"18489730","18489730","done","True","The Inevitable Drift of Non Closed AI Governance Systems","10.5281/zenodo.18489730","10.5281/zenodo.18489729","https://doi.org/10.5281/zenodo.18489730","https://zenodo.org/records/18489730"
"18477390","18477390","done","True","Why Gauge Symmetry Cannot Be Ontic","10.5281/zenodo.18477390","10.5281/zenodo.18477389","https://doi.org/10.5281/zenodo.18477390","https://zenodo.org/records/18477390"
"18477372","18477372","done","True","Forces Are Not Invariants","10.5281/zenodo.18477372","10.5281/zenodo.18477371","https://doi.org/10.5281/zenodo.18477372","https://zenodo.org/records/18477372"
"18477348","18477348","done","True","Locality Alone Forbids Most Theory Extensions","10.5281/zenodo.18477348","10.5281/zenodo.18477347","https://doi.org/10.5281/zenodo.18477348","https://zenodo.org/records/18477348"
